"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.233354800E0,1.508636326E-1,-2.251636237E-1,5.447335243E-1,6.084349641E-1
8.235881259E0,1.572550237E-1,-2.187722325E-1,5.362116694E-1,6.000944814E-1
8.238407717E0,1.647116542E-1,-2.123808414E-1,5.276898146E-1,5.921926133E-1
8.240934175E0,1.668421179E-1,-1.985328048E-1,5.202331543E-1,5.812865917E-1
8.243460686E0,1.668421179E-1,-1.878804713E-1,5.149070024E-1,5.729437887E-1
8.245987144E0,1.721682847E-1,-1.708367467E-1,5.095808506E-1,5.643578258E-1
8.248513603E0,1.774944514E-1,-1.612496525E-1,5.053198934E-1,5.593334652E-1
8.251124280E0,1.785596907E-1,-1.484668553E-1,5.053198934E-1,5.561242351E-1
8.253650738E0,1.817553788E-1,-1.335535944E-1,5.063851476E-1,5.543442053E-1
8.256177196E0,1.828206182E-1,-1.229012609E-1,5.031894445E-1,5.492974745E-1
8.258703655E0,1.849510819E-1,-1.154446304E-1,5.053198934E-1,5.503476719E-1
8.261230165E0,1.881467849E-1,-1.069227681E-1,5.031894445E-1,5.477511370E-1
8.263756623E0,1.881467849E-1,-9.840089828E-2,5.021241903E-1,5.451702963E-1
8.266283082E0,1.892120093E-1,-9.520520270E-2,5.042546988E-1,5.469351116E-1
8.268809540E0,1.945381761E-1,-8.774857223E-2,5.063851476E-1,5.495187272E-1
8.271335998E0,1.902772486E-1,-8.029194176E-2,5.074504018E-1,5.478668976E-1
8.273862509E0,1.892120093E-1,-6.963960826E-2,5.095808506E-1,5.480177942E-1
8.276388967E0,1.881467849E-1,-6.324820966E-2,5.138418078E-1,5.508474854E-1
8.278915425E0,1.774944514E-1,-5.472634733E-2,5.181027055E-1,5.503904676E-1
8.281525009E0,1.711030602E-1,-5.046541616E-2,5.202331543E-1,5.499686812E-1
8.284051467E0,1.732335240E-1,-4.620448127E-2,5.244941115E-1,5.542912420E-1
8.286577925E0,1.615159512E-1,-4.087831825E-2,5.287550688E-1,5.543828660E-1
8.289104384E0,1.583202630E-1,-4.194355011E-2,5.287550688E-1,5.535399623E-1
8.291630894E0,1.572550237E-1,-4.620448127E-2,5.351464152E-1,5.596835555E-1
8.294157353E0,1.508636326E-1,-5.046541616E-2,5.330159664E-1,5.562486983E-1
8.296683811E0,1.497983932E-1,-6.005251035E-2,5.383421183E-1,5.620125434E-1
8.299210269E0,1.487331539E-1,-7.177007198E-2,5.404726267E-1,5.651399424E-1
8.301736728E0,1.497983932E-1,-8.135717362E-2,5.362116694E-1,5.626557587E-1
8.304263238E0,1.519288570E-1,-9.840089828E-2,5.340812206E-1,5.639218604E-1
8.306789696E0,1.561897993E-1,-1.154446304E-1,5.351464152E-1,5.693016791E-1
8.309316155E0,1.572550237E-1,-1.314231306E-1,5.298202634E-1,5.680763093E-1
8.311925738E0,1.529940963E-1,-1.505973190E-1,5.244941115E-1,5.667281703E-1
8.314452196E0,1.497983932E-1,-1.719019860E-1,5.202331543E-1,5.680073822E-1
8.316978655E0,1.497983932E-1,-1.995980442E-1,5.127765536E-1,5.702795208E-1
8.319505113E0,1.466026902E-1,-2.230331600E-1,5.063851476E-1,5.724177294E-1
8.322031623E0,1.423417628E-1,-2.454030514E-1,5.031894445E-1,5.776534014E-1
8.324558082E0,1.274285018E-1,-2.667077184E-1,4.978632927E-1,5.789981765E-1
8.327084540E0,1.114500016E-1,-2.880123854E-1,4.904066622E-1,5.795437269E-1
8.329610998E0,8.694964647E-2,-3.061213493E-1,4.840152562E-1,5.792592595E-1
8.332137457E0,6.884068251E-2,-3.242303133E-1,4.701672196E-1,5.752578118E-1
8.334663967E0,4.647079110E-2,-3.380783200E-1,4.584496617E-1,5.715177838E-1
8.337190425E0,1.557903271E-2,-3.487306535E-1,4.435364008E-1,5.644291929E-1
8.339716884E0,-8.921326138E-3,-3.551220596E-1,4.307536185E-1,5.583367685E-1
8.342325998E0,-3.981308267E-2,-3.572525382E-1,4.201012850E-1,5.529010284E-1
8.344852457E0,-7.603100687E-2,-3.487306535E-1,4.009270668E-1,5.367832855E-1
8.347378915E0,-1.111836955E-1,-3.370130956E-1,3.881442845E-1,5.259235936E-1
8.349905373E0,-1.431406885E-1,-3.295564651E-1,3.753614724E-1,5.196084635E-1
8.352431884E0,-1.761629134E-1,-3.199693561E-1,3.647091687E-1,5.161652241E-1
8.354958342E0,-2.113156021E-1,-3.093170524E-1,3.466002047E-1,5.103557822E-1
8.357484800E0,-2.390116602E-1,-2.965342402E-1,3.316869438E-1,5.050498570E-1
8.360011259E0,-2.635120153E-1,-2.848166823E-1,3.178389072E-1,5.015782050E-1
8.362537717E0,-2.848166823E-1,-2.762948275E-1,3.039908707E-1,4.998698067E-1
8.365064228E0,-3.007951677E-1,-2.635120153E-1,2.933385372E-1,4.959473889E-1
8.367590686E0,-3.082517982E-1,-2.517944574E-1,2.837514579E-1,4.888092775E-1
8.370117144E0,-3.146432042E-1,-2.422073632E-1,2.752295732E-1,4.831315253E-1
8.372716207E0,-3.146432042E-1,-2.347507328E-1,2.656424940E-1,4.739980877E-1
8.375242665E0,-3.114475012E-1,-2.326202542E-1,2.549901605E-1,4.648996780E-1
8.377769123E0,-3.061213493E-1,-2.294245660E-1,2.464682907E-1,4.550742031E-1
8.380295582E0,-2.965342402E-1,-2.251636237E-1,2.454030514E-1,4.459303429E-1
8.382822092E0,-2.880123854E-1,-2.198374718E-1,2.400768995E-1,4.346453334E-1
8.385348550E0,-2.709686458E-1,-2.166417688E-1,2.347507328E-1,4.188861057E-1
8.387875009E0,-2.496639937E-1,-2.091851383E-1,2.358159572E-1,4.021190092E-1
8.390401467E0,-2.283593267E-1,-2.091851383E-1,2.347507328E-1,3.886055979E-1
8.392927925E0,-2.049241960E-1,-2.070546746E-1,2.368811965E-1,3.754707254E-1
8.395454436E0,-1.761629134E-1,-2.070546746E-1,2.411421239E-1,3.633930851E-1
8.397980894E0,-1.484668553E-1,-2.070546746E-1,2.443378270E-1,3.530085255E-1
8.400507353E0,-1.197055578E-1,-2.091851383E-1,2.475335300E-1,3.454861664E-1
8.403130582E0,-9.733566642E-2,-2.070546746E-1,2.517944574E-1,3.402151070E-1
8.405657040E0,-7.496577501E-2,-2.081198990E-1,2.592510879E-1,3.408003615E-1
8.408183498E0,-5.792204663E-2,-2.123808414E-1,2.624467909E-1,3.425476658E-1
8.410709957E0,-4.940018058E-2,-2.177069932E-1,2.656424940E-1,3.469908462E-1
8.413236467E0,-4.940018058E-2,-2.198374718E-1,2.688381970E-1,3.507746685E-1
8.415762925E0,-5.472634733E-2,-2.262288630E-1,2.720338702E-1,3.580180136E-1
8.418289384E0,-5.685681105E-2,-2.304897904E-1,2.762948275E-1,3.642760933E-1
8.420815842E0,-7.283531129E-2,-2.283593267E-1,2.752295732E-1,3.649716190E-1
8.423342300E0,-8.774857223E-2,-2.262288630E-1,2.720338702E-1,3.645294733E-1
8.425868811E0,-1.026618332E-1,-2.177069932E-1,2.709686458E-1,3.624359170E-1
8.428395269E0,-1.197055578E-1,-2.081198990E-1,2.752295732E-1,3.652322972E-1
8.430921728E0,-1.356840581E-1,-2.027937323E-1,2.730991244E-1,3.662220545E-1
8.433516728E0,-1.484668553E-1,-1.964023411E-1,2.741643488E-1,3.684866034E-1
8.436043186E0,-1.623148769E-1,-1.964023411E-1,2.730991244E-1,3.735011789E-1
8.438569644E0,-1.772281379E-1,-1.932066381E-1,2.720338702E-1,3.778108580E-1
8.441096103E0,-1.964023411E-1,-1.932066381E-1,2.656424940E-1,3.827121885E-1
8.443622613E0,-2.102503628E-1,-1.921414137E-1,2.592510879E-1,3.851423951E-1
8.446149071E0,-2.272941023E-1,-1.974675655E-1,2.485987544E-1,3.904579223E-1
8.448675530E0,-2.390116602E-1,-1.985328048E-1,2.315550297E-1,3.875042969E-1
8.451201988E0,-2.539249361E-1,-1.932066381E-1,2.145113051E-1,3.844759787E-1
8.453728446E0,-2.720338702E-1,-1.942718774E-1,1.974675655E-1,3.882491833E-1
8.456254957E0,-2.848166823E-1,-1.942718774E-1,1.772281379E-1,3.876492200E-1
8.458781415E0,-3.007951677E-1,-1.921414137E-1,1.580539495E-1,3.903551033E-1
8.461307873E0,-3.157084286E-1,-1.910761744E-1,1.410102248E-1,3.950516420E-1
8.463920269E0,-3.306216896E-1,-1.878804713E-1,1.271621883E-1,4.009738087E-1
8.466446728E0,-3.508611321E-1,-1.857500076E-1,1.133141592E-1,4.128519081E-1
8.468973186E0,-3.721657991E-1,-1.868152469E-1,1.047922969E-1,4.294051048E-1
8.471499644E0,-3.892095089E-1,-1.889457107E-1,9.520520270E-2,4.429994966E-1
8.474026155E0,-4.137098789E-1,-1.910761744E-1,8.774857223E-2,4.640751882E-1
8.476552613E0,-4.318188429E-1,-1.974675655E-1,8.455286920E-2,4.822967346E-1
8.479079071E0,-4.467321038E-1,-2.006632686E-1,8.135717362E-2,4.964416478E-1
8.481605530E0,-4.669715166E-1,-1.964023411E-1,8.135717362E-2,5.130840736E-1
8.484131988E0,-4.872109592E-1,-1.974675655E-1,8.561810106E-2,5.326334738E-1
8.486658498E0,-5.074504018E-1,-2.017285079E-1,8.774857223E-2,5.530823746E-1
8.489184957E0,-5.234288573E-1,-2.006632686E-1,9.733566642E-2,5.689619917E-1
8.491711415E0,-5.372769237E-1,-1.974675655E-1,1.101184636E-1,5.829116641E-1
8.494328707E0,-5.500596762E-1,-1.932066381E-1,1.260969639E-1,5.964854538E-1
8.496855165E0,-5.575163364E-1,-1.878804713E-1,1.463363916E-1,6.062490218E-1
8.499381623E0,-5.617772937E-1,-1.719019860E-1,1.665758193E-1,6.106484455E-1
8.501908082E0,-5.649729371E-1,-1.612496525E-1,1.878804713E-1,6.168427203E-1
8.504434592E0,-5.649729371E-1,-1.431406885E-1,2.123808414E-1,6.203138707E-1
8.506961050E0,-5.585815907E-1,-1.218360290E-1,2.347507328E-1,6.180334278E-1
8.509487509E0,-5.521901846E-1,-9.520520270E-2,2.592510879E-1,6.174051807E-1
8.512013967E0,-5.383421183E-1,-6.750914454E-2,2.869471312E-1,6.137657346E-1
8.514540425E0,-5.149070024E-1,-3.874785081E-2,3.103822768E-1,6.024680696E-1
8.517066884E0,-4.957328141E-1,-5.725627299E-3,3.370130956E-1,5.994677909E-1
8.519593394E0,-4.744281471E-1,1.983996481E-2,3.668396175E-1,6.000391620E-1
8.522119853E0,-4.382102489E-1,4.753602296E-2,3.934704363E-1,5.908526720E-1
8.524728446E0,-4.083836973E-1,7.523208112E-2,4.158403277E-1,5.876736240E-1
8.527254905E0,-3.774919510E-1,1.082543060E-1,4.382102489E-1,5.884278971E-1
8.529781363E0,-3.423392773E-1,1.402112991E-1,4.573844373E-1,5.882651721E-1
8.532307821E0,-2.975994647E-1,1.668421179E-1,4.754934013E-1,5.852313289E-1
8.534834332E0,-2.571206093E-1,1.987991184E-1,4.936023653E-1,5.909952556E-1
8.537360790E0,-2.145113051E-1,2.275604010E-1,5.085155964E-1,5.969815306E-1
8.539887248E0,-1.676410437E-1,2.563216984E-1,5.244941115E-1,6.073700731E-1
8.542413707E0,-1.260969639E-1,2.829525173E-1,5.415378213E-1,6.238796224E-1
8.544940165E0,-7.709623873E-2,3.042571843E-1,5.553858876E-1,6.379418064E-1
8.547466675E0,-3.129122034E-2,3.234313726E-1,5.692338943E-1,6.554496317E-1
8.549993134E0,1.131810062E-2,3.415403366E-1,5.798861980E-1,6.730868470E-1
8.552519592E0,5.818835273E-2,3.532578945E-1,5.905385613E-1,6.905887466E-1
8.555128342E0,9.866721183E-2,3.724320829E-1,6.043865681E-1,7.167454211E-1
8.557654800E0,1.412765235E-1,3.905410469E-1,6.161041260E-1,7.430112108E-1
8.560181259E0,1.870815456E-1,4.054543078E-1,6.310173869E-1,7.730301695E-1
8.562707717E0,2.264951766E-1,4.235632718E-1,6.427350044E-1,8.023803313E-1
8.565234228E0,2.637783289E-1,4.363460839E-1,6.512568593E-1,8.271108804E-1
8.567760686E0,2.957353294E-1,4.459331632E-1,6.651048660E-1,8.536277021E-1
8.570287144E0,3.234313726E-1,4.544550478E-1,6.746919751E-1,8.754121913E-1
8.572813603E0,3.500621915E-1,4.565854967E-1,6.874747872E-1,8.964571583E-1
8.575340061E0,3.756277859E-1,4.533897936E-1,6.981270909E-1,9.132578900E-1
8.577866571E0,3.937367499E-1,4.491288662E-1,7.066489458E-1,9.252556940E-1
8.580393030E0,4.075847864E-1,4.491288662E-1,7.173013091E-1,9.393419317E-1
8.582919488E0,4.267589748E-1,4.501941204E-1,7.290188670E-1,9.572180927E-1
8.585532509E0,4.352808297E-1,4.427374899E-1,7.375407219E-1,9.640810143E-1
8.588058967E0,4.438027143E-1,4.310199022E-1,7.449973226E-1,9.683800989E-1
8.590585425E0,4.544550478E-1,4.107804894E-1,7.545844316E-1,9.719401553E-1
8.593111884E0,4.661726058E-1,3.873453438E-1,7.652367949E-1,9.761867988E-1
8.595638394E0,4.736292362E-1,3.596493006E-1,7.748238444E-1,9.767416561E-1
8.598164853E0,4.768249393E-1,3.255618513E-1,7.801500559E-1,9.705599680E-1
8.600691311E0,4.832163453E-1,2.882786989E-1,7.876066566E-1,9.679498386E-1
8.603217769E0,4.853467941E-1,2.552564740E-1,7.929328084E-1,9.640849634E-1
8.605744228E0,4.906729758E-1,2.169080675E-1,7.961285114E-1,9.600154611E-1
8.608270738E0,5.002600551E-1,1.785596907E-1,8.035851717E-1,9.632719315E-1
8.610797196E0,5.034557581E-1,1.412765235E-1,8.067808747E-1,9.614167339E-1
8.613323655E0,5.087819099E-1,1.061238423E-1,8.099765778E-1,9.623842051E-1
8.615933603E0,5.162385702E-1,6.990591437E-2,8.121070266E-1,9.648351781E-1
8.618460061E0,5.141080618E-1,3.475322574E-2,8.142374754E-1,9.635857783E-1
8.620986519E0,5.162385702E-1,1.025286783E-2,8.163679838E-1,9.659524148E-1
8.623512978E0,5.204994678E-1,-1.531272475E-2,8.163679838E-1,9.683030830E-1
8.626039488E0,5.194342732E-1,-4.833494872E-2,8.121070266E-1,9.652284984E-1
8.628565946E0,5.141080618E-1,-7.603100687E-2,8.035851717E-1,9.569936998E-1
8.631092405E0,5.066514611E-1,-9.200949967E-2,7.993242145E-1,9.508315576E-1
8.633618863E0,5.002600551E-1,-1.015966013E-1,7.971937656E-1,9.466255290E-1
8.636145321E0,4.896077216E-1,-1.079879999E-1,7.918676138E-1,9.372467375E-1
8.638671832E0,4.810858667E-1,-1.133141592E-1,7.865414619E-1,9.289408922E-1
8.641198290E0,4.683030546E-1,-1.175750941E-1,7.801500559E-1,9.174779362E-1
8.643724748E0,4.491288662E-1,-1.239664927E-1,7.716282010E-1,9.013847738E-1
8.646331415E0,4.374113083E-1,-1.250317246E-1,7.652367949E-1,8.902521761E-1
8.648857873E0,4.171718955E-1,-1.239664927E-1,7.599105835E-1,8.757078146E-1
8.651384332E0,4.022586346E-1,-1.292926520E-1,7.471278310E-1,8.583289549E-1
8.653910790E0,3.777582645E-1,-1.346188188E-1,7.396711707E-1,8.413899058E-1
8.656437300E0,3.628450036E-1,-1.346188188E-1,7.300840616E-1,8.263180139E-1
8.658963759E0,3.458012640E-1,-1.378145218E-1,7.204970121E-1,8.109792236E-1
8.661490217E0,3.276923001E-1,-1.399449855E-1,7.130403519E-1,7.971156666E-1
8.664016675E0,3.127790391E-1,-1.410102248E-1,7.023880482E-1,7.817055590E-1
8.666543134E0,3.010614812E-1,-1.431406885E-1,6.959966421E-1,7.717114733E-1
8.669069644E0,2.882786989E-1,-1.452711523E-1,6.874747872E-1,7.594931856E-1
8.671596103E0,2.723001838E-1,-1.484668553E-1,6.789528728E-1,7.464360660E-1
8.674122561E0,2.531259954E-1,-1.559234858E-1,6.714962721E-1,7.343651315E-1
8.676729071E0,2.403431982E-1,-1.612496525E-1,6.629744172E-1,7.233957293E-1
8.679255530E0,2.222342342E-1,-1.633801162E-1,6.523220539E-1,7.082409048E-1
8.681781988E0,2.126471400E-1,-1.697715074E-1,6.416697502E-1,6.969800852E-1
8.684308446E0,1.966686398E-1,-1.729672104E-1,6.374087930E-1,6.891198583E-1
8.686834957E0,1.828206182E-1,-1.761629134E-1,6.288869381E-1,6.782002148E-1
8.689361415E0,1.700378209E-1,-1.750976741E-1,6.256912351E-1,6.716111804E-1
8.691887873E0,1.636464298E-1,-1.697715074E-1,6.224955320E-1,6.656599778E-1
8.694414332E0,1.540593207E-1,-1.655105799E-1,6.139736772E-1,6.542871714E-1
8.696940790E0,1.476679295E-1,-1.580539495E-1,6.097127795E-1,6.469440021E-1
8.699467300E0,1.466026902E-1,-1.452711523E-1,6.054518223E-1,6.396623840E-1
8.701993759E0,1.466026902E-1,-1.324883550E-1,5.979951620E-1,6.297965757E-1
8.704520217E0,1.444722265E-1,-1.165098622E-1,5.905385613E-1,6.190174187E-1
8.707131103E0,1.466026902E-1,-9.840089828E-2,5.862776041E-1,6.122879344E-1
8.709657561E0,1.551245600E-1,-7.816147059E-2,5.852124095E-1,6.104477118E-1
8.712184019E0,1.540593207E-1,-5.579157919E-2,5.852124095E-1,6.077174827E-1
8.714710478E0,1.636464298E-1,-3.342168778E-2,5.798861980E-1,6.034609895E-1
8.717236988E0,1.711030602E-1,-9.986559860E-3,5.777557492E-1,6.026422607E-1
8.719763446E0,1.806901544E-1,1.877473295E-2,5.798861980E-1,6.076754275E-1
8.722289905E0,1.838858575E-1,4.753602296E-2,5.766905546E-1,6.071619865E-1
8.724816363E0,1.892120093E-1,7.203638554E-2,5.766905546E-1,6.111975303E-1
8.727342821E0,1.977338791E-1,1.018629074E-1,5.777557492E-1,6.190932439E-1
8.729869332E0,2.019948065E-1,1.295589656E-1,5.756253004E-1,6.236440603E-1
8.732395790E0,2.019948065E-1,1.583202630E-1,5.756253004E-1,6.302473277E-1
8.734922248E0,2.105166763E-1,1.817553788E-1,5.756253004E-1,6.392939662E-1
8.737532873E0,2.158428431E-1,2.083862126E-1,5.756253004E-1,6.491205073E-1
8.740059332E0,2.201037705E-1,2.360822707E-1,5.777557492E-1,6.618022470E-1
8.742585790E0,2.243647128E-1,2.627131045E-1,5.756253004E-1,6.713435679E-1
8.745112248E0,2.296908647E-1,2.829525173E-1,5.798861980E-1,6.849000095E-1
8.747638759E0,2.307561040E-1,3.021267056E-1,5.862776041E-1,6.987491359E-1
8.750165217E0,2.286256403E-1,3.159747422E-1,5.884081125E-1,7.059276365E-1
8.752691675E0,2.339518070E-1,3.255618513E-1,5.916038156E-1,7.146460953E-1
8.755218134E0,2.403431982E-1,3.404751122E-1,5.958647132E-1,7.271471044E-1
8.757744592E0,2.424736619E-1,3.489969671E-1,5.969299674E-1,7.327467132E-1
8.760271103E0,2.414084375E-1,3.596493006E-1,5.990604162E-1,7.392557307E-1
8.762797561E0,2.477998286E-1,3.671059310E-1,5.990604162E-1,7.450133569E-1
8.765324019E0,2.531259954E-1,3.703016341E-1,6.001256704E-1,7.492308657E-1
8.767931780E0,2.520607710E-1,3.766930401E-1,6.043865681E-1,7.554570818E-1
8.770458238E0,2.563216984E-1,3.777582645E-1,6.107779741E-1,7.625299031E-1
8.772984696E0,2.552564740E-1,3.734973371E-1,6.107779741E-1,7.600696429E-1
8.775511155E0,2.552564740E-1,3.681711555E-1,6.075822711E-1,7.548921005E-1
8.778037665E0,2.509955168E-1,3.649754524E-1,6.150389314E-1,7.579437429E-1
8.780564123E0,2.563216984E-1,3.628450036E-1,6.192998290E-1,7.621611299E-1
8.783090582E0,2.541912198E-1,3.564535975E-1,6.214303374E-1,7.601631455E-1
8.785617040E0,2.509955168E-1,3.521926701E-1,6.161041260E-1,7.527434625E-1
8.788143498E0,2.509955168E-1,3.447360396E-1,6.161041260E-1,7.492836449E-1
8.790670009E0,2.488650680E-1,3.436708152E-1,6.150389314E-1,7.472056868E-1
8.793196467E0,2.403431982E-1,3.436708152E-1,6.150389314E-1,7.444107530E-1
8.795722925E0,2.360822707E-1,3.362141848E-1,6.224955320E-1,7.458387922E-1
8.798333498E0,2.243647128E-1,3.404751122E-1,6.192998290E-1,7.414816954E-1
8.800859957E0,2.169080675E-1,3.447360396E-1,6.150389314E-1,7.376753580E-1
8.803386415E0,2.062557489E-1,3.564535975E-1,6.161041260E-1,7.410701014E-1
8.805912873E0,1.902772486E-1,3.553883731E-1,6.214303374E-1,7.407307145E-1
8.808439384E0,1.785596907E-1,3.564535975E-1,6.288869381E-1,7.446082938E-1
8.810965842E0,1.604507267E-1,3.607145250E-1,6.342130899E-1,7.470513019E-1
8.813492300E0,1.434070021E-1,3.660407066E-1,6.406044960E-1,7.516152523E-1
8.816018759E0,1.327546686E-1,3.745625615E-1,6.501916051E-1,7.620170850E-1
8.818545217E0,1.157109365E-1,3.798887134E-1,6.555177569E-1,7.664254595E-1
8.821071728E0,1.029281393E-1,3.809539676E-1,6.629744172E-1,7.715278382E-1
8.823598186E0,8.588441461E-2,3.884105980E-1,6.725615263E-1,7.813948630E-1
8.826124644E0,7.523208112E-2,3.916063011E-1,6.789528728E-1,7.873959388E-1
8.828733811E0,6.884068251E-2,3.926715255E-1,6.885399818E-1,7.956238264E-1
8.831260269E0,5.712312087E-2,3.990629315E-1,6.991923451E-1,8.070837687E-1
8.833786728E0,4.327509180E-2,3.990629315E-1,7.066489458E-1,8.126971696E-1
8.836313186E0,3.049229458E-2,3.937367499E-1,7.173013091E-1,8.188281726E-1
8.838839696E0,2.729659714E-2,3.916063011E-1,7.268883586E-1,8.261157819E-1
8.841366155E0,2.410089783E-2,3.905410469E-1,7.418016195E-1,8.386732411E-1
8.843892613E0,1.983996481E-2,3.862801194E-1,7.545844316E-1,8.479408112E-1
8.846419071E0,1.131810062E-2,3.777582645E-1,7.673672438E-1,8.553840615E-1
8.848945530E0,9.187635034E-3,3.671059310E-1,7.780195475E-1,8.603287706E-1
8.851472040E0,5.991935730E-3,3.553883731E-1,7.929328084E-1,8.689529548E-1
8.853998498E0,-3.994623839E-4,3.447360396E-1,8.057156205E-1,8.763679351E-1
8.856524957E0,-1.464695437E-3,3.340837061E-1,8.153027296E-1,8.810973890E-1
8.859138238E0,-2.529928461E-3,3.255618513E-1,8.248898387E-1,8.868146173E-1
8.861664696E0,-3.595161485E-3,3.202356696E-1,8.334116936E-1,8.928263326E-1
8.864191155E0,-3.994623839E-4,3.042571843E-1,8.472597003E-1,9.002341881E-1
8.866717613E0,1.731003635E-3,2.861482203E-1,8.568468094E-1,9.033660693E-1
8.869244123E0,8.122402243E-3,2.733654380E-1,8.685643673E-1,9.106034791E-1
8.871770582E0,1.344856713E-2,2.605826259E-1,8.792167306E-1,9.171184374E-1
8.874297040E0,1.344856713E-2,2.488650680E-1,8.898690343E-1,9.241112402E-1
8.876823498E0,1.877473295E-2,2.392779738E-1,8.951951861E-1,9.268122035E-1
8.879349957E0,2.836182900E-2,2.339518070E-1,9.015865922E-1,9.318777949E-1
8.881876467E0,3.049229458E-2,2.360822707E-1,9.026518464E-1,9.335121715E-1
8.884402925E0,3.262276202E-2,2.350170314E-1,9.058475494E-1,9.364064462E-1
8.886929384E0,4.007939249E-2,2.350170314E-1,9.133041501E-1,9.439088056E-1
8.889534748E0,4.220985994E-2,2.360822707E-1,9.101084471E-1,9.411768677E-1
8.892061207E0,3.581846133E-2,2.424736619E-1,9.122389555E-1,9.445932198E-1
8.894587665E0,2.836182900E-2,2.584521770E-1,9.154346585E-1,9.516420205E-1
8.897114123E0,2.410089783E-2,2.712349594E-1,9.186303020E-1,9.581392843E-1
8.899640634E0,2.090519853E-2,2.818872929E-1,9.207608104E-1,9.631707757E-1
8.902167092E0,1.770949923E-2,2.946700752E-1,9.239565134E-1,9.699689264E-1
8.904693550E0,1.131810062E-2,3.074528873E-1,9.271522164E-1,9.768657071E-1
8.907220009E0,9.187635034E-3,3.181052208E-1,9.271522164E-1,9.802482219E-1
8.909746467E0,7.057168987E-3,3.298227787E-1,9.314131141E-1,9.881109543E-1
8.912272978E0,2.796236658E-3,3.394098580E-1,9.314131141E-1,9.913310545E-1
8.914799436E0,5.991935730E-3,3.511274457E-1,9.292826653E-1,9.934247120E-1
8.917325894E0,1.238333434E-2,3.596493006E-1,9.292826653E-1,9.965275903E-1
8.919938915E0,1.664426550E-2,3.724320829E-1,9.292826653E-1,1.001273669E0
8.922465373E0,1.877473295E-2,3.841496706E-1,9.260869622E-1,1.002776407E0
8.924991832E0,1.770949923E-2,4.043890834E-1,9.239565134E-1,1.008731776E0
8.927518290E0,1.877473295E-2,4.224980474E-1,9.271522164E-1,1.019052660E0
8.930044800E0,1.770949923E-2,4.416722357E-1,9.271522164E-1,1.027131551E0
8.932571259E0,1.344856713E-2,4.661726058E-1,9.292826653E-1,1.039742292E0
8.935097717E0,1.025286783E-2,4.842815697E-1,9.282174110E-1,1.047005885E0
8.937624175E0,8.122402243E-3,5.077167153E-1,9.324783683E-1,1.061771229E0
8.940150634E0,-3.994623839E-4,5.215647221E-1,9.388697743E-1,1.074014140E0
8.942677144E0,-9.986559860E-3,5.375432372E-1,9.431306720E-1,1.085609473E0
8.945203603E0,-1.211702544E-2,5.503259897E-1,9.527177811E-1,1.100307542E0
8.947730061E0,-1.850842312E-2,5.588479042E-1,9.601744413E-1,1.111120380E0
8.950335790E0,-1.957365684E-2,5.620435476E-1,9.686962962E-1,1.120110973E0
8.952862248E0,-1.850842312E-2,5.673697591E-1,9.782834053E-1,1.131056774E0
8.955388707E0,-2.383458801E-2,5.726959109E-1,9.868052602E-1,1.141198193E0
8.957915165E0,-2.489982173E-2,5.695002079E-1,9.974575639E-1,1.148856858E0
8.960441675E0,-2.489982173E-2,5.663045049E-1,1.008109927E0,1.156549358E0
8.962968134E0,-2.063889056E-2,5.641740561E-1,1.021957874E0,1.167525685E0
8.965494592E0,-1.424749196E-2,5.567173958E-1,1.033675551E0,1.174147519E0
8.968021050E0,-4.660394508E-3,5.503259897E-1,1.050719261E0,1.186124521E0
