"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.117595618E1,-1.440000057E1,4.080000305E1,-1.567500019E1
8.118595618E1,-1.440000057E1,4.080000305E1,-1.582500076E1
8.119595618E1,-1.447500038E1,4.087500000E1,-1.545000076E1
8.120595618E1,-1.470000076E1,4.102500153E1,-1.515000057E1
8.121595618E1,-1.485000038E1,4.087500000E1,-1.500000095E1
8.122595618E1,-1.492500019E1,4.087500000E1,-1.500000095E1
8.123595618E1,-1.500000095E1,4.095000076E1,-1.522500038E1
8.124595618E1,-1.522500038E1,4.102500153E1,-1.537500095E1
8.125595618E1,-1.522500038E1,4.087500000E1,-1.575000095E1
8.126595618E1,-1.552500057E1,4.080000305E1,-1.590000057E1
8.127595618E1,-1.552500057E1,4.072500229E1,-1.627500153E1
8.128595618E1,-1.537500095E1,4.072500229E1,-1.687500000E1
8.129595618E1,-1.515000057E1,4.057500076E1,-1.710000038E1
8.130595618E1,-1.507500076E1,4.050000000E1,-1.755000114E1
8.131595618E1,-1.507500076E1,4.035000229E1,-1.800000000E1
8.132595618E1,-1.462500095E1,4.020000076E1,-1.830000114E1
8.133595618E1,-1.432500076E1,4.042500305E1,-1.860000038E1
8.134595618E1,-1.417500019E1,4.020000076E1,-1.920000076E1
8.135595618E1,-1.395000076E1,4.012500000E1,-1.972500038E1
8.136595618E1,-1.372500038E1,3.967500305E1,-2.025000000E1
8.137595618E1,-1.372500038E1,3.967500305E1,-2.107500076E1
8.138595618E1,-1.350000095E1,3.945000076E1,-2.175000000E1
8.139595618E1,-1.305000019E1,3.937500000E1,-2.235000038E1
8.140595618E1,-1.297500038E1,3.930000305E1,-2.317500114E1
8.141595618E1,-1.267500019E1,3.907500076E1,-2.370000076E1
8.142595618E1,-1.237500095E1,3.885000229E1,-2.422500038E1
8.143595618E1,-1.215000057E1,3.847500229E1,-2.460000038E1
8.144595618E1,-1.177500057E1,3.840000153E1,-2.490000153E1
8.145595618E1,-1.132500076E1,3.832500076E1,-2.475000191E1
8.146595618E1,-1.132500076E1,3.817500305E1,-2.482500076E1
8.147595618E1,-1.125000000E1,3.817500305E1,-2.482500076E1
8.148595618E1,-1.102500057E1,3.810000229E1,-2.475000191E1
8.149595618E1,-1.080000019E1,3.795000076E1,-2.482500076E1
8.150595618E1,-1.035000038E1,3.787500000E1,-2.452500153E1
8.151595618E1,-9.975000381E0,3.787500000E1,-2.445000076E1
8.152595618E1,-1.020000076E1,3.817500305E1,-2.430000114E1
8.153595618E1,-1.005000019E1,3.795000076E1,-2.445000076E1
8.154595618E1,-9.675000191E0,3.787500000E1,-2.452500153E1
8.155595618E1,-9.600000381E0,3.787500000E1,-2.445000076E1
8.156595618E1,-9.600000381E0,3.765000153E1,-2.452500153E1
8.157595618E1,-9.525000572E0,3.787500000E1,-2.400000000E1
8.158595618E1,-9.600000381E0,3.795000076E1,-2.415000153E1
8.159595618E1,-9.825000763E0,3.817500305E1,-2.407500076E1
8.160595618E1,-9.450000763E0,3.787500000E1,-2.400000000E1
8.161595618E1,-9.525000572E0,3.817500305E1,-2.400000000E1
8.162595618E1,-9.450000763E0,3.832500076E1,-2.415000153E1
8.163595618E1,-9.600000381E0,3.832500076E1,-2.400000000E1
8.164595618E1,-9.675000191E0,3.840000153E1,-2.377500153E1
8.165595618E1,-9.900000572E0,3.817500305E1,-2.400000000E1
8.166595618E1,-1.020000076E1,3.825000000E1,-2.370000076E1
8.167595618E1,-1.035000038E1,3.802500153E1,-2.347500038E1
8.168595618E1,-1.057500076E1,3.825000000E1,-2.340000153E1
8.169595618E1,-1.087500000E1,3.832500076E1,-2.310000038E1
8.170595618E1,-1.125000000E1,3.855000305E1,-2.250000000E1
8.171595618E1,-1.155000019E1,3.855000305E1,-2.212500000E1
8.172595618E1,-1.185000038E1,3.877500153E1,-2.167500114E1
8.173595618E1,-1.222500038E1,3.900000000E1,-2.137500000E1
8.174595618E1,-1.245000076E1,3.930000305E1,-2.115000153E1
8.175595618E1,-1.275000095E1,3.945000076E1,-2.100000000E1
8.176595618E1,-1.327500057E1,3.960000229E1,-2.062500000E1
8.177595618E1,-1.357500076E1,3.930000305E1,-2.062500000E1
8.178595618E1,-1.380000019E1,3.922500229E1,-2.062500000E1
8.179595618E1,-1.395000076E1,3.915000153E1,-2.055000114E1
8.180595618E1,-1.410000038E1,3.892500305E1,-2.047500038E1
8.181595618E1,-1.440000057E1,3.862500000E1,-2.025000000E1
8.182595618E1,-1.447500038E1,3.847500229E1,-2.025000000E1
8.183595618E1,-1.447500038E1,3.840000153E1,-2.010000038E1
8.184595618E1,-1.455000019E1,3.810000229E1,-1.980000114E1
8.185595618E1,-1.462500095E1,3.802500153E1,-1.950000000E1
8.186595618E1,-1.500000095E1,3.802500153E1,-1.950000000E1
8.187595618E1,-1.515000057E1,3.817500305E1,-1.942500114E1
8.188595618E1,-1.537500095E1,3.832500076E1,-1.935000038E1
8.189595618E1,-1.545000076E1,3.847500229E1,-1.957500076E1
8.190595618E1,-1.567500019E1,3.832500076E1,-1.935000038E1
8.191595618E1,-1.590000057E1,3.832500076E1,-1.920000076E1
8.192595618E1,-1.642500114E1,3.825000000E1,-1.927500153E1
8.193595618E1,-1.650000000E1,3.825000000E1,-1.890000153E1
8.194595618E1,-1.680000114E1,3.832500076E1,-1.852500153E1
8.195595618E1,-1.710000038E1,3.817500305E1,-1.830000114E1
8.196595618E1,-1.740000153E1,3.802500153E1,-1.800000000E1
8.197595618E1,-1.770000076E1,3.787500000E1,-1.747500038E1
8.198595618E1,-1.822500038E1,3.780000305E1,-1.725000000E1
8.199595618E1,-1.875000000E1,3.765000153E1,-1.717500114E1
8.200595618E1,-1.897500038E1,3.765000153E1,-1.672500038E1
8.201595618E1,-1.912500000E1,3.765000153E1,-1.635000038E1
8.202595618E1,-1.935000038E1,3.727500153E1,-1.627500153E1
8.203595618E1,-1.965000153E1,3.705000305E1,-1.582500076E1
8.204595618E1,-2.017500114E1,3.705000305E1,-1.575000095E1
8.205595618E1,-2.047500038E1,3.697500229E1,-1.545000076E1
8.206595618E1,-2.070000076E1,3.690000153E1,-1.530000019E1
8.207595618E1,-2.085000038E1,3.690000153E1,-1.492500019E1
8.208595618E1,-2.100000000E1,3.682500076E1,-1.470000076E1
8.209595618E1,-2.130000114E1,3.660000229E1,-1.462500095E1
8.210595618E1,-2.160000038E1,3.667500305E1,-1.417500019E1
8.211595618E1,-2.175000000E1,3.660000229E1,-1.402500057E1
8.212595618E1,-2.160000038E1,3.652500153E1,-1.357500076E1
8.213595618E1,-2.182500076E1,3.652500153E1,-1.335000038E1
8.214595618E1,-2.167500114E1,3.660000229E1,-1.312500095E1
8.215595618E1,-2.182500076E1,3.652500153E1,-1.290000057E1
8.216595618E1,-2.190000153E1,3.652500153E1,-1.290000057E1
8.217595618E1,-2.190000153E1,3.660000229E1,-1.282500076E1
8.218595618E1,-2.212500000E1,3.660000229E1,-1.275000095E1
8.219595618E1,-2.242500114E1,3.682500076E1,-1.290000057E1
8.220595618E1,-2.287500000E1,3.690000153E1,-1.290000057E1
8.221595618E1,-2.287500000E1,3.682500076E1,-1.275000095E1
8.222595618E1,-2.325000000E1,3.667500305E1,-1.237500095E1
8.223595618E1,-2.325000000E1,3.667500305E1,-1.230000019E1
8.224595618E1,-2.370000076E1,3.660000229E1,-1.222500038E1
8.225595618E1,-2.400000000E1,3.652500153E1,-1.207500076E1
8.226595618E1,-2.392500114E1,3.645000076E1,-1.200000000E1
8.227595618E1,-2.392500114E1,3.622500229E1,-1.147500038E1
8.228595618E1,-2.400000000E1,3.592500305E1,-1.125000000E1
8.229595618E1,-2.422500038E1,3.600000000E1,-1.132500076E1
8.230595618E1,-2.430000114E1,3.577500153E1,-1.125000000E1
8.231595618E1,-2.445000076E1,3.577500153E1,-1.102500057E1
8.232595618E1,-2.437500191E1,3.562500000E1,-1.035000038E1
8.233595618E1,-2.452500153E1,3.532500076E1,-1.020000076E1
8.234595618E1,-2.497500038E1,3.502500153E1,-9.975000381E0
8.235595618E1,-2.512500191E1,3.502500153E1,-9.450000763E0
8.236595618E1,-2.535000038E1,3.502500153E1,-9.075000763E0
8.237595618E1,-2.557500076E1,3.495000076E1,-8.625000000E0
8.238595618E1,-2.587500191E1,3.465000153E1,-8.625000000E0
8.239595618E1,-2.610000038E1,3.450000000E1,-8.400000572E0
8.240595618E1,-2.662500191E1,3.420000076E1,-8.250000000E0
8.241595618E1,-2.685000038E1,3.442500305E1,-7.875000477E0
8.242595618E1,-2.722500038E1,3.442500305E1,-7.500000477E0
8.243595618E1,-2.760000038E1,3.435000229E1,-7.800000191E0
8.244595618E1,-2.805000114E1,3.435000229E1,-7.650000095E0
8.245595618E1,-2.835000038E1,3.405000305E1,-7.500000477E0
8.246595618E1,-2.887500191E1,3.427500153E1,-7.275000095E0
8.247595618E1,-2.932500076E1,3.420000076E1,-7.200000286E0
8.248595618E1,-2.932500076E1,3.412500000E1,-7.275000095E0
8.249595618E1,-2.962500191E1,3.382500076E1,-7.350000381E0
8.250595618E1,-2.992500114E1,3.360000229E1,-7.350000381E0
8.251595618E1,-3.015000153E1,3.337500000E1,-7.200000286E0
8.252595618E1,-3.030000114E1,3.307500076E1,-7.350000381E0
8.253595618E1,-3.037500191E1,3.300000000E1,-7.350000381E0
8.254595618E1,-3.022500038E1,3.270000076E1,-7.275000095E0
8.255595618E1,-3.037500191E1,3.240000153E1,-7.425000191E0
8.256595618E1,-3.067500114E1,3.232500076E1,-7.275000095E0
8.257595618E1,-3.075000191E1,3.240000153E1,-7.125000477E0
8.258595618E1,-3.067500114E1,3.225000000E1,-6.975000381E0
8.259595618E1,-3.075000191E1,3.232500076E1,-7.050000191E0
8.260595618E1,-3.090000153E1,3.255000305E1,-7.050000191E0
8.261595618E1,-3.127500153E1,3.240000153E1,-7.050000191E0
8.262595618E1,-3.150000191E1,3.255000305E1,-7.050000191E0
8.263595618E1,-3.180000114E1,3.247500229E1,-6.975000381E0
8.264595618E1,-3.187500191E1,3.270000076E1,-6.825000286E0
8.265595618E1,-3.195000076E1,3.277500153E1,-7.050000191E0
8.266595618E1,-3.195000076E1,3.307500076E1,-7.350000381E0
8.267595618E1,-3.202500153E1,3.322500229E1,-7.425000191E0
8.268595618E1,-3.187500191E1,3.322500229E1,-7.350000381E0
8.269595618E1,-3.172500038E1,3.367500305E1,-7.725000381E0
8.270595618E1,-3.180000114E1,3.382500076E1,-8.100000381E0
8.271595618E1,-3.142500114E1,3.420000076E1,-8.400000572E0
8.272595618E1,-3.135000038E1,3.435000229E1,-9.075000763E0
8.273595618E1,-3.135000038E1,3.457500076E1,-9.300000191E0
8.274595618E1,-3.127500153E1,3.472500229E1,-9.525000572E0
8.275595618E1,-3.097500038E1,3.480000305E1,-9.825000763E0
8.276595618E1,-3.045000076E1,3.165000153E1,-1.072500038E1
8.277595618E1,-3.030000114E1,3.195000076E1,-1.087500000E1
8.278595618E1,-2.962500191E1,3.217500305E1,-1.087500000E1
8.279595618E1,-2.917500114E1,3.232500076E1,-1.095000076E1
8.280595618E1,-2.872500038E1,3.270000076E1,-1.080000019E1
8.281595618E1,-2.797500038E1,3.292500305E1,-1.095000076E1
8.282595618E1,-2.737500191E1,3.442500305E1,-1.080000019E1
8.283595618E1,-2.692500114E1,3.480000305E1,-1.072500038E1
8.284595618E1,-2.677500153E1,3.525000000E1,-1.050000000E1
8.285595618E1,-2.610000038E1,3.540000153E1,-1.035000038E1
8.286595618E1,-2.580000114E1,3.592500305E1,-1.035000038E1
8.287595618E1,-2.557500076E1,3.637500000E1,-9.900000572E0
8.288595618E1,-2.520000076E1,3.697500229E1,-9.750000000E0
8.289595618E1,-2.490000153E1,3.727500153E1,-9.300000191E0
8.290595618E1,-2.452500153E1,3.742500305E1,-9.225000381E0
8.291595618E1,-2.445000076E1,3.780000305E1,-9.075000763E0
8.292595618E1,-2.400000000E1,3.787500000E1,-8.925000191E0
8.293595618E1,-2.392500114E1,3.840000153E1,-8.475000381E0
8.294595618E1,-2.377500153E1,3.862500000E1,-8.100000381E0
8.295595618E1,-2.385000038E1,3.870000076E1,-8.175000191E0
8.296595618E1,-2.355000114E1,3.870000076E1,-8.100000381E0
8.297595618E1,-2.370000076E1,3.907500076E1,-8.025000572E0
8.298595618E1,-2.317500114E1,3.930000305E1,-7.950000286E0
8.299595618E1,-2.302500153E1,3.952500153E1,-7.650000095E0
8.300595618E1,-2.295000076E1,3.967500305E1,-7.500000477E0
8.301595618E1,-2.265000153E1,3.997500229E1,-7.350000381E0
8.302595618E1,-2.220000076E1,4.035000229E1,-7.350000381E0
8.303595618E1,-2.197500038E1,4.065000153E1,-6.900000095E0
8.304595618E1,-2.197500038E1,4.080000305E1,-6.675000191E0
8.305595618E1,-2.167500114E1,4.087500000E1,-6.300000191E0
8.306595618E1,-2.190000153E1,4.102500153E1,-5.925000191E0
8.307595618E1,-2.160000038E1,4.125000000E1,-5.700000286E0
8.308595618E1,-2.130000114E1,4.140000153E1,-5.475000381E0
8.309595618E1,-2.115000153E1,4.140000153E1,-5.250000000E0
8.310595618E1,-2.130000114E1,4.117500305E1,-4.575000286E0
8.311595618E1,-2.107500076E1,4.110000229E1,-4.125000000E0
8.312595618E1,-2.137500000E1,4.125000000E1,-3.600000143E0
8.313595618E1,-2.152500153E1,4.132500076E1,-3.300000191E0
8.314595618E1,-2.167500114E1,4.125000000E1,-2.925000191E0
8.315595618E1,-2.190000153E1,4.102500153E1,-2.325000048E0
8.316595618E1,-2.220000076E1,4.095000076E1,-2.175000191E0
8.317595618E1,-2.250000000E1,4.087500000E1,-1.875000119E0
8.318595618E1,-2.242500114E1,4.102500153E1,-1.875000119E0
8.319595618E1,-2.242500114E1,4.102500153E1,-1.725000024E0
8.320595618E1,-2.235000038E1,4.102500153E1,-1.575000048E0
8.321595618E1,-2.242500114E1,4.102500153E1,-1.275000095E0
8.322595618E1,-2.242500114E1,4.117500305E1,-1.200000048E0
8.323595618E1,-2.242500114E1,4.132500076E1,-1.275000095E0
8.324595618E1,-2.265000153E1,4.125000000E1,-9.750000238E-1
8.325595618E1,-2.242500114E1,4.140000153E1,-7.500000000E-1
8.326595618E1,-2.250000000E1,4.147500229E1,-5.250000358E-1
8.327595618E1,-2.295000076E1,4.170000076E1,-3.750000000E-1
8.328595618E1,-2.272500038E1,4.162500000E1,-1.500000060E-1
8.329595618E1,-2.265000153E1,4.185000229E1,1.500000060E-1
8.330595618E1,-2.242500114E1,4.185000229E1,4.500000179E-1
8.331595618E1,-2.250000000E1,4.177500153E1,8.250000477E-1
8.332595618E1,-2.227500153E1,4.215000153E1,1.350000024E0
8.333595618E1,-2.250000000E1,4.222500229E1,1.725000024E0
8.334595618E1,-2.250000000E1,4.230000305E1,2.100000143E0
8.335595618E1,-2.227500153E1,4.252500153E1,2.250000000E0
8.336595618E1,-2.235000038E1,4.245000076E1,2.700000048E0
8.337595618E1,-2.212500000E1,4.215000153E1,3.150000095E0
8.338595618E1,-2.197500038E1,4.215000153E1,3.675000191E0
8.339595618E1,-2.197500038E1,4.222500229E1,4.125000000E0
8.340595618E1,-2.182500076E1,4.207500076E1,4.425000191E0
8.341595618E1,-2.160000038E1,4.200000000E1,4.650000095E0
8.342595618E1,-2.145000076E1,4.207500076E1,4.875000000E0
8.343595618E1,-2.107500076E1,4.177500153E1,5.100000381E0
8.344595618E1,-2.100000000E1,4.192500305E1,5.325000286E0
8.345595618E1,-2.100000000E1,4.185000229E1,5.475000381E0
8.346595618E1,-2.100000000E1,4.192500305E1,5.550000191E0
8.347595618E1,-2.077500153E1,4.185000229E1,5.775000095E0
8.348595618E1,-2.100000000E1,4.177500153E1,5.850000381E0
8.349595618E1,-2.122500038E1,4.177500153E1,6.075000286E0
8.350595618E1,-2.130000114E1,4.177500153E1,6.525000095E0
8.351595618E1,-2.152500153E1,4.170000076E1,6.900000095E0
8.352595618E1,-2.182500076E1,4.177500153E1,6.975000381E0
8.353595618E1,-2.220000076E1,4.192500305E1,7.050000191E0
8.354595618E1,-2.257500076E1,4.200000000E1,7.350000381E0
8.355595618E1,-2.280000114E1,4.222500229E1,7.200000286E0
8.356595618E1,-2.280000114E1,4.230000305E1,7.050000191E0
8.357595618E1,-2.295000076E1,4.230000305E1,7.050000191E0
8.358595618E1,-2.340000153E1,4.222500229E1,6.675000191E0
8.359595618E1,-2.362500000E1,4.222500229E1,6.600000381E0
8.360595618E1,-2.370000076E1,4.215000153E1,6.375000477E0
8.361595618E1,-2.385000038E1,4.200000000E1,6.375000477E0
8.362595618E1,-2.385000038E1,4.177500153E1,6.225000381E0
8.363595618E1,-2.385000038E1,4.140000153E1,6.075000286E0
8.364595618E1,-2.400000000E1,4.140000153E1,6.075000286E0
8.365595618E1,-2.407500076E1,4.117500305E1,6.000000000E0
8.366595618E1,-2.385000038E1,4.110000229E1,6.000000000E0
8.367595618E1,-2.392500114E1,4.087500000E1,5.925000191E0
8.368595618E1,-2.415000153E1,4.057500076E1,5.925000191E0
8.369595618E1,-2.430000114E1,4.057500076E1,5.775000095E0
8.370595618E1,-2.445000076E1,4.042500305E1,5.400000095E0
8.371595618E1,-2.490000153E1,4.057500076E1,5.400000095E0
8.372595618E1,-2.512500191E1,4.057500076E1,5.175000191E0
8.373595618E1,-2.527500153E1,4.065000153E1,4.950000286E0
8.374595618E1,-2.557500076E1,4.042500305E1,4.725000381E0
8.375595618E1,-2.602500153E1,4.050000000E1,4.425000191E0
8.376595618E1,-2.617500114E1,4.080000305E1,3.900000095E0
8.377595618E1,-2.625000191E1,4.072500229E1,3.600000143E0
8.378595618E1,-2.640000153E1,4.065000153E1,3.300000191E0
8.379595618E1,-2.662500191E1,4.057500076E1,2.775000095E0
8.380595618E1,-2.685000038E1,4.042500305E1,2.325000048E0
8.381595618E1,-2.707500076E1,4.035000229E1,1.800000072E0
8.382595618E1,-2.745000076E1,4.050000000E1,1.500000000E0
8.383595618E1,-2.730000114E1,4.042500305E1,1.125000000E0
8.384595618E1,-2.692500114E1,4.020000076E1,7.500000000E-1
8.385595618E1,-2.715000153E1,4.080000305E1,-3.000000119E-1
8.386595618E1,-2.722500038E1,4.102500153E1,-3.750000000E-1
8.387595618E1,-2.700000191E1,4.102500153E1,-6.000000238E-1
8.388595618E1,-2.655000114E1,4.125000000E1,-7.500000000E-1
8.389595618E1,-2.640000153E1,4.147500229E1,-9.750000238E-1
8.390595618E1,-2.625000191E1,4.125000000E1,-1.275000095E0
8.391595618E1,-2.610000038E1,4.125000000E1,-1.800000072E0
8.392595618E1,-2.632500076E1,4.155000305E1,-2.100000143E0
8.393595618E1,-2.602500153E1,4.177500153E1,-2.625000000E0
8.394595618E1,-2.550000191E1,4.177500153E1,-3.225000143E0
8.395595618E1,-2.527500153E1,4.177500153E1,-3.675000191E0
8.396595618E1,-2.527500153E1,4.177500153E1,-4.275000095E0
8.397595618E1,-2.505000114E1,4.177500153E1,-5.025000095E0
8.398595618E1,-2.460000038E1,4.222500229E1,-5.475000381E0
8.399595618E1,-2.445000076E1,4.252500153E1,-5.925000191E0
8.400595618E1,-2.407500076E1,4.252500153E1,-6.525000095E0
8.401595618E1,-2.370000076E1,4.267500305E1,-7.125000477E0
8.402595618E1,-2.370000076E1,4.282500076E1,-7.950000286E0
8.403595618E1,-2.347500038E1,4.305000305E1,-8.775000572E0
8.404595618E1,-2.295000076E1,4.327500153E1,-9.600000381E0
8.405595618E1,-2.235000038E1,4.335000229E1,-1.005000019E1
8.406595618E1,-2.167500114E1,4.327500153E1,-1.095000076E1
8.407595618E1,-2.107500076E1,4.342500305E1,-1.155000019E1
8.408595618E1,-2.047500038E1,4.350000000E1,-1.200000000E1
8.409595618E1,-2.002500153E1,4.357500076E1,-1.252500057E1
8.410595618E1,-1.950000000E1,4.350000000E1,-1.282500076E1
8.411595618E1,-1.875000000E1,4.342500305E1,-1.297500038E1
8.412595618E1,-1.822500038E1,4.327500153E1,-1.297500038E1
8.413595618E1,-1.792500114E1,4.327500153E1,-1.320000076E1
8.414595618E1,-1.792500114E1,4.380000305E1,-1.335000038E1
8.415595618E1,-1.792500114E1,4.380000305E1,-1.357500076E1
8.416595618E1,-1.792500114E1,4.380000305E1,-1.372500038E1
8.417595618E1,-1.755000114E1,4.357500076E1,-1.387500095E1
8.418595618E1,-1.717500114E1,4.372500229E1,-1.402500057E1
8.419595618E1,-1.717500114E1,4.395000076E1,-1.440000057E1
8.420595618E1,-1.732500076E1,4.402500153E1,-1.485000038E1
8.421595618E1,-1.747500038E1,4.402500153E1,-1.537500095E1
8.422595618E1,-1.747500038E1,4.350000000E1,-1.582500076E1
8.423595618E1,-1.717500114E1,4.350000000E1,-1.590000057E1
8.424595618E1,-1.687500000E1,4.350000000E1,-1.620000076E1
8.425595618E1,-1.717500114E1,4.350000000E1,-1.642500114E1
8.426595618E1,-1.740000153E1,4.327500153E1,-1.650000000E1
8.427595618E1,-1.740000153E1,4.290000153E1,-1.672500038E1
8.428595618E1,-1.725000000E1,4.282500076E1,-1.665000153E1
8.429595618E1,-1.717500114E1,4.260000229E1,-1.642500114E1
8.430595618E1,-1.710000038E1,4.275000000E1,-1.620000076E1
8.431595618E1,-1.732500076E1,4.245000076E1,-1.627500153E1
8.432595618E1,-1.762500000E1,4.230000305E1,-1.642500114E1
8.433595618E1,-1.785000038E1,4.222500229E1,-1.657500076E1
8.434595618E1,-1.800000000E1,4.200000000E1,-1.672500038E1
8.435595618E1,-1.845000076E1,4.200000000E1,-1.657500076E1
8.436595618E1,-1.882500076E1,4.200000000E1,-1.665000153E1
8.437595618E1,-1.890000153E1,4.207500076E1,-1.695000076E1
8.438595618E1,-1.935000038E1,4.200000000E1,-1.725000000E1
8.439595618E1,-1.957500076E1,4.215000153E1,-1.740000153E1
8.440595618E1,-1.972500038E1,4.222500229E1,-1.762500000E1
8.441595618E1,-1.972500038E1,4.215000153E1,-1.740000153E1
8.442595618E1,-1.965000153E1,4.215000153E1,-1.747500038E1
8.443595618E1,-1.927500153E1,4.207500076E1,-1.785000038E1
8.444595618E1,-1.927500153E1,4.192500305E1,-1.822500038E1
8.445595618E1,-1.920000076E1,4.192500305E1,-1.830000114E1
8.446595618E1,-1.882500076E1,4.185000229E1,-1.837500000E1
8.447595618E1,-1.897500038E1,4.177500153E1,-1.852500153E1
8.448595618E1,-1.890000153E1,4.177500153E1,-1.867500114E1
8.449595618E1,-1.890000153E1,4.185000229E1,-1.912500000E1
8.450595618E1,-1.912500000E1,4.192500305E1,-1.920000076E1
8.451595618E1,-1.920000076E1,4.207500076E1,-1.920000076E1
8.452595618E1,-1.935000038E1,4.230000305E1,-1.905000114E1
8.453595618E1,-1.942500114E1,4.237500000E1,-1.897500038E1
8.454595618E1,-1.935000038E1,4.245000076E1,-1.897500038E1
8.455595618E1,-1.920000076E1,4.237500000E1,-1.897500038E1
8.456595618E1,-1.950000000E1,4.230000305E1,-1.875000000E1
8.457595618E1,-1.965000153E1,4.230000305E1,-1.822500038E1
8.458595618E1,-1.965000153E1,4.230000305E1,-1.785000038E1
8.459595618E1,-1.972500038E1,4.230000305E1,-1.785000038E1
8.460595618E1,-1.957500076E1,4.245000076E1,-1.747500038E1
8.461595618E1,-1.867500114E1,4.342500305E1,-1.852500153E1
8.462595618E1,-1.890000153E1,4.342500305E1,-1.800000000E1
8.463595618E1,-1.890000153E1,4.350000000E1,-1.762500000E1
8.464595618E1,-1.867500114E1,4.350000000E1,-1.740000153E1
8.465595618E1,-1.852500153E1,4.380000305E1,-1.732500076E1
8.466595618E1,-1.837500000E1,4.380000305E1,-1.740000153E1
8.467595618E1,-1.860000038E1,4.387500000E1,-1.687500000E1
8.468595618E1,-1.875000000E1,4.350000000E1,-1.687500000E1
8.469595618E1,-1.860000038E1,4.357500076E1,-1.680000114E1
8.470595618E1,-1.867500114E1,4.365000153E1,-1.695000076E1
8.471595618E1,-1.890000153E1,4.395000076E1,-1.710000038E1
8.472595618E1,-1.897500038E1,4.402500153E1,-1.687500000E1
8.473595618E1,-1.890000153E1,4.395000076E1,-1.687500000E1
8.474595618E1,-1.905000114E1,4.402500153E1,-1.672500038E1
8.475595618E1,-1.875000000E1,4.395000076E1,-1.680000114E1
8.476595618E1,-1.860000038E1,4.417500305E1,-1.672500038E1
8.477595618E1,-1.852500153E1,4.417500305E1,-1.665000153E1
8.478595618E1,-1.837500000E1,4.432500076E1,-1.657500076E1
